formula,target,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
K2Dy1Ag1Cl6,-2.13165021988933,17,66,49,25.3,12.48,17,3,94,91,66.6,32.88,94,35.453,162.5,127.047,56.12828,31.622328,35.453,171.6,1685.0,1513.4,462.259,399.0824,171.6,1,17,16,11.8,6.24,17,3,6,3,3.7,0.84,3,102,203,101,135.5,40.2,102,0.82,3.16,2.34,2.375,0.942,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,10,10,1.0,1.8,0,1,12,11,6.7,2.28,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,4,4,0.4,0.72,0,1,4,3,1.3,0.54,1,16.33,73.1066666667,56.7766666667,34.07683333334,15.611933333344,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Rb3Al1Cl6,-2.132077141206,13,37,24,22.6,8.64,17,4,94,90,64.9,36.54,94,26.9815386,85.4678,58.4862614,49.61029386,21.514503684,35.453,171.6,933.47,761.87,290.045,142.134,171.6,1,17,16,11.8,6.48,17,3,5,2,3.6,0.84,3,102,220,118,139.3,48.42,102,0.82,3.16,2.34,2.303,1.0284,3.16,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.48,90.7225,74.2425,43.56325,28.29555,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,129.6,78.72,64
Rb2Ce1Ag1Cl6,-2.13133439528933,17,58,41,28.1,13.32,17,4,94,90,65.2,34.56,94,35.453,140.116,104.663,63.16378,33.252936,35.453,171.6,1234.93,1063.33,396.045,302.768,171.6,1,17,16,11.8,6.24,17,3,6,3,3.9,1.08,3,102,220,118,140.1,45.72,102,0.82,3.16,2.34,2.365,0.954,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.1,1.78,0,0,1,1,0.1,0.18,0,1,11,10,5.9,2.34,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,13,13,1.3,2.34,0,1,22,21,3.1,3.78,1,16.33,90.7225,74.3925,38.2,21.009,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
K2Y1Ag1Cl6,-2.12914228422267,17,47,30,22.6,8.16,17,3,94,91,64.7,35.22,94,35.453,107.8682,72.4152,48.768865,19.847264,35.453,171.6,1799.0,1627.4,473.659,417.3224,171.6,1,17,16,11.8,6.24,17,3,5,2,3.6,0.72,3,102,203,101,135.3,39.96,102,0.82,3.16,2.34,2.375,0.942,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.1,1.78,0,0,0,0,0.0,0.0,0,1,11,10,5.8,2.48,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,16.33,73.1066666667,56.7766666667,34.18933333334,15.566933333344,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
K2Tb1Ag1Cl6,-2.12935429488933,17,65,48,25.2,12.32,17,3,94,91,66.4,33.12,94,35.453,158.92535,123.47235,55.770815,31.050384,35.453,171.6,1629.0,1457.4,456.659,390.1224,171.6,1,17,16,11.8,6.24,17,3,6,3,3.7,0.84,3,102,203,101,135.7,40.44,102,0.82,3.16,2.34,2.374,0.9432,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,9,9,0.9,1.62,0,1,11,10,6.6,2.24,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,5,5,0.5,0.9,0,1,5,4,1.4,0.72,1,16.33,73.1066666667,56.7766666667,34.12650000001,15.592066666676,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Cs2Pr1Cu1Cl6,-2.12926203004221,17,59,42,30.0,15.8,17,5,94,89,65.5,34.2,94,35.453,140.90765,105.45465,68.29825538,40.364757532,35.453,171.6,1357.77,1186.17,419.455,344.572,171.6,1,17,16,11.8,6.24,17,3,6,3,4.0,1.2,3,102,244,142,143.5,52.1,102,0.79,3.16,2.37,2.357,0.9636,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,3,3,0.3,0.54,0,1,11,10,6.0,2.2,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,11,11,1.1,1.98,0,1,11,10,2.0,1.8,1,11.07,115.765,104.695,42.526,29.2956,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Rb2Tm1Cu1Cl6,-2.12805189778933,17,69,52,27.4,12.48,17,4,94,90,67.3,32.04,94,35.453,168.93421,133.48121,61.613381,31.3924572,35.453,171.6,1818.0,1646.4,483.029,441.9424,171.6,1,17,16,11.8,6.24,17,3,6,3,3.8,0.96,3,102,220,118,137.4,43.56,102,0.82,3.16,2.34,2.375,0.942,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,13,13,1.3,2.34,0,1,15,14,7.0,2.4,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,1,1,0.1,0.18,0,1,1,0,1.0,0.0,1,11.07,90.7225,79.6525,36.928,21.5178,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Li3Au1F6,-2.126939312714,3,79,76,14.2,12.96,9,1,93,92,62.7,37.02,93,6.941,196.966569,190.025569,33.17799882,32.757714036,18.9984032,53.5,1337.33,1283.83,301.94,298.128,53.5,1,17,16,11.6,6.48,17,2,6,4,2.4,0.72,2,57,136,79,86.2,35.04,57,0.98,3.98,3.0,2.936,1.2528,3.98,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,14,14,1.4,2.52,0,1,25,24,7.0,3.6,7,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,1,0,1.0,0.0,1,9.7075,16.7,6.9925,12.47249999999,3.317999999988,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.2,102.24,15
Rb2Er1Cu1Cl6,-2.126994094456,17,68,51,27.3,12.36,17,4,94,90,67.1,32.28,94,35.453,167.259,131.806,61.44586,31.191432,35.453,171.6,1770.0,1598.4,478.229,434.2624,171.6,1,17,16,11.8,6.24,17,3,6,3,3.8,0.96,3,102,220,118,137.3,43.42,102,0.82,3.16,2.34,2.374,0.9432,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,12,12,1.2,2.16,0,1,14,13,6.9,2.36,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,2,2,0.2,0.36,0,1,2,1,1.1,0.18,1,11.07,90.7225,79.6525,37.0085,21.4856,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Rb2Lu1Cu1Cl6,-2.126008628456,17,71,54,27.6,12.72,17,4,94,90,67.7,31.56,94,35.453,174.9668,139.5138,62.21664,32.116368,35.453,171.6,1936.0,1764.4,494.829,460.8224,171.6,1,17,16,11.8,6.24,17,3,6,3,3.8,0.96,3,102,220,118,137.1,43.14,102,0.82,3.16,2.34,2.377,0.9396,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.1,1.78,0,0,14,14,1.4,2.52,0,1,17,16,7.2,2.72,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,11.07,90.7225,79.6525,36.8365,21.5544,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0022471,0.0022471,0.00022471,0.000404478,0,64,229,165,126.1,74.52,64
Cs2Ce1Cu1Cl6,-2.12493926504221,17,58,41,29.9,15.66,17,5,94,89,65.3,34.44,94,35.453,140.116,104.663,68.21909038,40.253926532,35.453,171.6,1357.77,1186.17,406.155,323.292,171.6,1,17,16,11.8,6.24,17,3,6,3,4.0,1.2,3,102,244,142,143.6,52.24,102,0.79,3.16,2.37,2.356,0.9648,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.1,1.78,0,0,1,1,0.1,0.18,0,1,11,10,5.9,2.34,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,13,13,1.3,2.34,0,1,22,21,3.1,3.78,1,11.07,115.765,104.695,42.6825,29.233,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Rb2Dy1Cu1Cl6,-2.125423688456,17,66,49,27.1,12.12,17,4,94,90,66.7,32.76,94,35.453,162.5,127.047,60.96996,30.620352,35.453,171.6,1685.0,1513.4,469.729,420.6624,171.6,1,17,16,11.8,6.24,17,3,6,3,3.8,0.96,3,102,220,118,137.6,43.84,102,0.82,3.16,2.34,2.372,0.9456,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,10,10,1.0,1.8,0,1,12,11,6.7,2.28,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,4,4,0.4,0.72,0,1,4,3,1.3,0.54,1,11.07,90.7225,79.6525,37.074,21.4594,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Rb2Tb1Cu1Cl6,-2.123938499456,17,65,48,27.0,12.0,17,4,94,90,66.5,33.0,94,35.453,158.92535,123.47235,60.612495,30.191394,35.453,171.6,1629.0,1457.4,464.129,411.7024,171.6,1,17,16,11.8,6.24,17,3,6,3,3.8,0.96,3,102,220,118,137.8,44.12,102,0.82,3.16,2.34,2.371,0.9468,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,9,9,0.9,1.62,0,1,11,10,6.6,2.24,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,5,5,0.5,0.9,0,1,5,4,1.4,0.72,1,11.07,90.7225,79.6525,37.12366666667,21.439533333332,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Na2Cu1Pd1F6,-2.123714764714,9,46,37,15.1,8.96,9,2,93,91,68.8,29.04,93,18.9984032,106.42,87.4215968,32.993595776,20.7957616896,18.9984032,53.5,1828.05,1774.55,424.856,467.2216,53.5,1,17,16,12.5,5.4,17,2,5,3,2.7,0.84,2,57,166,109,94.5,45.0,57,0.93,3.98,3.05,2.984,1.1952,3.98,0,2,2,1.5,0.6,2,0,5,5,3.0,2.4,5,0,10,10,2.0,3.2,0,0,0,0,0.0,0.0,0,1,11,10,6.5,2.2,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,1,1,0.9,0.18,1,9.7075,29.2433333333,19.5358333333,14.22116666666,6.046633333324,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,99.8,101.76,15
Rb2Y1Cu1Cl6,-2.12337760678933,17,39,22,24.4,8.88,17,4,94,90,64.8,35.04,94,35.453,88.90585,53.45285,53.610545,21.789054,35.453,171.6,1799.0,1627.4,481.129,438.9024,171.6,1,17,16,11.8,6.24,17,3,5,2,3.7,0.84,3,102,220,118,137.4,43.56,102,0.82,3.16,2.34,2.372,0.9456,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.1,1.78,0,0,0,0,0.0,0.0,0,1,11,10,5.8,2.48,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,11.07,90.7225,79.6525,37.1865,21.4144,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Li2Ag1As1F6,-2.12027122938067,3,47,44,14.0,10.4,9,1,93,92,70.9,29.14,93,6.941,107.8682,100.9272,31.06622192,24.131471232,18.9984032,53.5,1234.93,1181.43,355.331,362.1972,53.5,1,17,16,13.0,5.2,17,2,5,3,2.5,0.8,2,57,145,88,86.2,35.04,57,0.98,3.98,3.0,2.995,1.182,3.98,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,2.0,3.2,0,0,0,0,0.0,0.0,0,1,15,14,7.0,2.4,7,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,9.7075,22.175,12.4675,12.99366666666,3.943399999992,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,93.9,94.68,15
Cs2Cu1Au1F6,-2.11826082430021,9,79,70,27.2,21.84,9,5,93,88,69.8,27.84,93,18.9984032,196.966569,177.9681658,64.0313892,54.13666104,18.9984032,53.5,1357.77,1304.27,361.928,394.2488,53.5,1,17,16,12.6,5.28,17,2,6,4,3.4,1.68,2,57,244,187,109.8,63.36,57,0.79,3.98,3.19,2.99,1.188,3.98,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,10,10,2.0,3.2,0,0,14,14,1.4,2.52,0,1,25,24,8.0,4.0,7,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,1,0,1.0,0.0,1,9.7075,115.765,106.0575,31.7545,33.6042,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,99.8,101.76,15
K2Hg1Ir1F6,-2.115516767314,9,80,71,24.9,21.44,9,3,93,90,69.5,28.5,93,18.9984032,200.59,181.5915968,58.49940192,55.161639232,18.9984032,53.5,2739.0,2685.5,396.738,468.4524,53.5,1,17,16,12.5,5.4,17,2,6,4,3.2,1.44,2,57,203,146,102.1,54.12,57,0.82,3.98,3.16,2.972,1.2096,3.98,1,2,1,1.8,0.32,2,0,5,5,3.0,2.4,5,0,10,10,1.7,2.72,0,0,14,14,2.8,4.48,0,1,26,25,9.3,6.08,7,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,3,3,0.3,0.54,0,0,0,0,0.0,0.0,0,0,3,3,1.1,0.38,1,9.7075,73.1066666667,63.3991666667,24.39059195403,19.655828735642,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,93.9,94.68,15
Cs2Y1Hg1Cl6,-2.11610063287554,17,80,63,33.1,19.32,17,5,94,89,65.7,35.02,94,35.453,200.59,165.137,76.80247538,49.619370456,35.453,171.6,1799.0,1627.4,366.61,286.478,171.6,1,17,16,11.9,6.14,17,3,6,3,4.1,1.32,3,102,244,142,142.2,50.28,102,0.79,3.16,2.37,2.376,0.9408,3.16,1,2,1,1.8,0.32,2,0,5,5,3.0,2.4,5,0,10,10,1.1,1.78,0,0,14,14,1.4,2.52,0,1,26,25,7.3,3.74,7,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,0,9,9,1.7,1.46,1,24.4975,115.765,91.2675,43.61175862069,28.861296551724,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,120.2,67.44,64
K3Al1Cl6,-2.115120883856,13,19,6,17.2,1.08,17,3,94,91,64.6,36.96,94,26.9815386,39.0983,12.1167614,35.69944386,2.039313684,35.453,171.6,933.47,761.87,297.266,150.7992,171.6,1,17,16,11.8,6.48,17,3,4,1,3.3,0.42,3,102,203,101,134.2,41.28,102,0.82,3.16,2.34,2.303,1.0284,3.16,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.48,73.1066666667,56.6266666667,38.27850000001,20.896900000014,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,129.6,78.72,64
K2Sc1In1Cl6,-2.115209005056,17,49,32,21.0,5.6,17,3,94,91,65.6,35.96,94,35.453,114.818,79.365,45.0688512,13.94982976,35.453,171.6,1814.0,1642.4,394.641,290.8936,171.6,1,17,16,12.0,6.2,17,3,5,2,3.5,0.6,3,102,203,101,133.0,37.2,102,0.82,3.16,2.34,2.374,0.9432,3.16,1,2,1,1.8,0.32,2,0,5,5,3.1,2.28,5,0,10,10,1.1,1.78,0,0,0,0,0.0,0.0,0,1,13,12,6.0,2.6,7,0,1,1,0.2,0.32,0,0,5,5,1.1,0.78,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,2.2,1.92,1,22.235,73.1066666667,50.8716666667,33.96933333334,15.654933333344,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,6.35e-06,6.35e-06,6.35e-07,1.143e-06,0,64,229,165,117.5,64.2,64
K2Sm1Ag1Cl6,-2.11437508422267,17,62,45,24.9,11.84,17,3,94,91,65.8,33.84,94,35.453,150.36,114.907,54.91428,29.679928,35.453,171.6,1345.0,1173.4,428.259,344.6824,171.6,1,17,16,11.8,6.24,17,3,6,3,3.7,0.84,3,102,203,101,136.1,40.92,102,0.82,3.16,2.34,2.37,0.948,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,6,6,0.6,1.08,0,1,11,10,6.3,2.12,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,8,8,0.8,1.44,0,1,8,7,1.7,1.26,1,16.33,73.1066666667,56.7766666667,34.27583333334,15.532333333344,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,123.3,71.16,64
Rb2Sm1Cu1Cl6,-2.11180089178933,17,62,45,26.7,11.64,17,4,94,90,65.9,33.72,94,35.453,150.36,114.907,59.75596,29.163552,35.453,171.6,1357.77,1186.17,435.729,366.2624,171.6,1,17,16,11.8,6.24,17,3,6,3,3.8,0.96,3,102,220,118,138.2,44.68,102,0.82,3.16,2.34,2.367,0.9516,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.0,1.8,0,0,6,6,0.6,1.08,0,1,11,10,6.3,2.12,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,8,8,0.8,1.44,0,1,8,7,1.7,1.26,1,11.07,90.7225,79.6525,37.273,21.3798,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,123.3,71.16,64
K2Na1Al1Cl6,-2.111119759056,11,19,8,16.4,1.76,17,2,94,92,64.5,37.1,94,22.98976928,39.0983,16.10853072,34.088590788,3.6411747392,35.453,171.6,933.47,761.87,300.7,154.92,171.6,1,17,16,11.8,6.48,17,3,4,1,3.2,0.32,3,102,203,101,130.5,36.1,102,0.82,3.16,2.34,2.314,1.0152,3.16,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.48,73.1066666667,56.6266666667,33.89216666667,15.685800000012,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,129.6,78.72,64
Cs2Rh1Au1F6,-2.10989051730021,9,79,70,28.8,23.76,9,5,93,88,69.3,28.44,93,18.9984032,196.966569,177.9681658,67.9673392,58.7627232,18.9984032,53.5,2237.0,2183.5,449.851,534.9256,53.5,1,17,16,12.4,5.52,17,2,6,4,3.5,1.8,2,57,244,187,110.8,64.56,57,0.79,3.98,3.19,3.028,1.1424,3.98,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,10,10,1.8,2.88,0,0,14,14,1.4,2.52,0,1,25,24,7.8,3.68,7,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,2,2,0.2,0.36,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,9.7075,115.765,106.0575,32.0115,33.5014,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,99.8,101.76,15
Rb2Sc1Ag1Cl6,-2.11013287528933,17,47,30,24.4,9.56,17,4,94,90,64.8,35.08,94,35.453,107.8682,72.4152,53.6477712,23.57209728,35.453,171.6,1814.0,1642.4,470.345,421.648,171.6,1,17,16,11.8,6.24,17,3,5,2,3.7,0.84,3,102,220,118,136.7,41.64,102,0.82,3.16,2.34,2.389,0.9252,3.16,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.1,1.78,0,0,0,0,0.0,0.0,0,1,11,10,5.8,2.48,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,9,9,0.9,1.62,0,0,0,0,0.0,0.0,0,1,9,8,1.8,1.44,1,16.33,90.7225,74.3925,36.6995,21.6092,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,6.35e-06,6.35e-06,6.35e-07,1.143e-06,0,64,229,165,126.1,74.52,64
Cs1Rb2Al1Cl6,-2.1102284402491,13,55,42,24.4,11.16,17,4,94,90,65.0,36.4,94,26.9815386,132.9054519,105.9239133,54.35405905,28.15577495,35.453,171.6,933.47,761.87,288.958,140.8296,171.6,1,17,16,11.8,6.48,17,3,6,3,3.7,0.98,3,102,244,142,141.7,51.78,102,0.79,3.16,2.37,2.3,1.032,3.16,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,7,6,4.8,2.64,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.48,115.765,99.285,46.0675,31.8015,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0.0,0.0,0.0,0.0,0,64,229,165,129.6,78.72,64
